Index,Hogwarts House,Proba,Second House,Second Proba
816,Slytherin,0.9672148973488869,Ravenclaw,0.31098943917701033
817,Ravenclaw,0.9716347013275962,Slytherin,0.4028671527035511
818,Ravenclaw,0.9606419567233954,Slytherin,0.38778767362546795
819,Ravenclaw,0.9797667441168194,Slytherin,0.3201046793295657
820,Hufflepuff,0.9585992837734978,Gryffindor,0.32353370731123304
821,Hufflepuff,0.8286134635688965,Gryffindor,0.41338217176557535
822,Slytherin,0.9520724303811237,Hufflepuff,0.34197967725756945
823,Ravenclaw,0.9755325867423016,Hufflepuff,0.3360276441646329
824,Hufflepuff,0.8843131712222365,Gryffindor,0.3270676664975913
825,Ravenclaw,0.9705341124542632,Slytherin,0.405454520253331
826,Hufflepuff,0.8665287118241515,Gryffindor,0.6321442442622168
827,Ravenclaw,0.9900549355770489,Slytherin,0.3164929914997971
828,Ravenclaw,0.9738813317062086,Slytherin,0.6091633777681211
829,Slytherin,0.9656579676011057,Gryffindor,0.40073616987118
830,Gryffindor,0.9908623375018603,Hufflepuff,0.3883161214474595
831,Ravenclaw,0.9644782951616753,Hufflepuff,0.24044775285709777
832,Ravenclaw,0.9554122281673408,Slytherin,0.5392774924360575
833,Hufflepuff,0.8967754996164623,Slytherin,0.39609885631813646
834,Hufflepuff,0.918032215999513,Slytherin,0.30654222301863016
835,Gryffindor,0.9925646713081021,Slytherin,0.2695241444010285
836,Hufflepuff,0.8325147241872264,Slytherin,0.3852550723006833
837,Ravenclaw,0.9588969761762168,Slytherin,0.35568509195521236
838,Ravenclaw,0.9796565135278273,Slytherin,0.5593184505246881
839,Gryffindor,0.9846922480942989,Hufflepuff,0.3619467167295582
840,Hufflepuff,0.8714390113741527,Slytherin,0.404810973089267
841,Gryffindor,0.9635699672600591,Hufflepuff,0.5938440333716931
842,Slytherin,0.9642783185512066,Gryffindor,0.48299138403084957
843,Gryffindor,0.9844477381585238,Ravenclaw,0.2566711192234958
844,Hufflepuff,0.8779212570530279,Gryffindor,0.36053357335084185
845,Gryffindor,0.9896566380412851,Slytherin,0.26545921674965683
846,Hufflepuff,0.8828584781700003,Slytherin,0.4230109684832993
847,Slytherin,0.9173648308907879,Ravenclaw,0.5316638988249087
848,Hufflepuff,0.9025919665957077,Slytherin,0.36769101449276576
849,Hufflepuff,0.7798801422057174,Slytherin,0.49177046105978395
850,Ravenclaw,0.9646872587572949,Gryffindor,0.3783157030959637
851,Slytherin,0.9323161895591123,Hufflepuff,0.3777362705466043
852,Ravenclaw,0.9825493963568405,Slytherin,0.395177798327777
853,Hufflepuff,0.8085327834800163,Ravenclaw,0.4357167225020409
854,Slytherin,0.9525449549360472,Ravenclaw,0.48782302157233576
855,Slytherin,0.970632914608767,Gryffindor,0.4723558206655562
856,Slytherin,0.9726104081528492,Hufflepuff,0.3787758973374199
857,Slytherin,0.9487391452254642,Ravenclaw,0.537490994397393
858,Ravenclaw,0.9617290391036709,Slytherin,0.370565450347033
859,Gryffindor,0.9775499071307403,Hufflepuff,0.34850690663521655
860,Gryffindor,0.9947336345511291,Ravenclaw,0.24550302400470944
861,Ravenclaw,0.9655379326213748,Slytherin,0.5074198349980128
862,Gryffindor,0.9731347181929411,Hufflepuff,0.38074432583984913
863,Hufflepuff,0.9468620571131544,Slytherin,0.37054009563402945
864,Hufflepuff,0.8947128113415944,Gryffindor,0.3186506315249667
865,Gryffindor,0.9910748058035287,Slytherin,0.3792595490166253
866,Slytherin,0.9272084911202503,Hufflepuff,0.38750899659334415
867,Hufflepuff,0.8440466671867033,Slytherin,0.4892748409717975
868,Gryffindor,0.9923193046250823,Hufflepuff,0.30647235636351233
869,Gryffindor,0.9760165155154059,Hufflepuff,0.49074257213872274
870,Slytherin,0.97682068003784,Hufflepuff,0.34205443765909904
871,Slytherin,0.9629611178306727,Ravenclaw,0.3200209753864619
872,Hufflepuff,0.8077216310300401,Gryffindor,0.39245513351067146
873,Slytherin,0.9446986295134953,Gryffindor,0.4521934648910506
874,Hufflepuff,0.9095131394914059,Gryffindor,0.5268149199860486
875,Hufflepuff,0.933629920172141,Ravenclaw,0.2246426301485449
876,Hufflepuff,0.925361169447745,Gryffindor,0.48199469000576123
877,Ravenclaw,0.9691847873516551,Slytherin,0.542717647418615
878,Ravenclaw,0.9728322858856455,Slytherin,0.4545324110267579
879,Gryffindor,0.9774513910243926,Hufflepuff,0.4312858350642913
880,Gryffindor,0.9838220985860598,Ravenclaw,0.4030055778254933
881,Slytherin,0.9747315516196295,Hufflepuff,0.37280214344164625
882,Hufflepuff,0.8645428412137932,Gryffindor,0.5491206400468888
883,Slytherin,0.982656135581117,Hufflepuff,0.4107715835941025
884,Gryffindor,0.9919986929522167,Hufflepuff,0.2919947089380689
885,Gryffindor,0.9976844588649082,Hufflepuff,0.29201664424583784
886,Slytherin,0.9749761504685879,Hufflepuff,0.3719383191237747
887,Slytherin,0.9595140797368171,Gryffindor,0.3694873957240624
888,Slytherin,0.9607087071947298,Gryffindor,0.38156759335312695
889,Slytherin,0.9705566949547353,Hufflepuff,0.39356918485126025
890,Slytherin,0.9603200979748114,Gryffindor,0.4834665707313071
891,Gryffindor,0.9606724703592305,Hufflepuff,0.6489640892492328
892,Hufflepuff,0.8505020419800574,Slytherin,0.4559990523124704
893,Slytherin,0.9423619911529297,Gryffindor,0.4852639234078232
894,Gryffindor,0.9704756984541641,Ravenclaw,0.4645732633369458
895,Slytherin,0.9614568845925939,Gryffindor,0.4641518893070844
896,Ravenclaw,0.9508819972246962,Slytherin,0.3282874543257707
897,Slytherin,0.9517298746894391,Gryffindor,0.5698700959064779
898,Hufflepuff,0.8837600370004919,Slytherin,0.43662506680718943
899,Hufflepuff,0.8769843680494172,Slytherin,0.5914805383185584
900,Gryffindor,0.9822232157314507,Ravenclaw,0.5036297045725074
901,Ravenclaw,0.9696649786457924,Slytherin,0.49828310333073694
902,Hufflepuff,0.8942915868942736,Slytherin,0.2996875151031727
903,Hufflepuff,0.8425944011057779,Slytherin,0.5118406131636662
904,Slytherin,0.9437856779066579,Hufflepuff,0.33512211342703635
905,Slytherin,0.9775762667475622,Hufflepuff,0.47510396063526916
906,Hufflepuff,0.9378061695547375,Slytherin,0.47204622837402394
907,Slytherin,0.954314173562623,Hufflepuff,0.36488038481160306
908,Gryffindor,0.9882034839746925,Hufflepuff,0.39883348521726936
909,Hufflepuff,0.9513800078605269,Slytherin,0.39057025563048675
910,Ravenclaw,0.9270886150569235,Hufflepuff,0.34795808695215336
911,Hufflepuff,0.8233118792896051,Gryffindor,0.4421900532265533
912,Gryffindor,0.9648030337097688,Hufflepuff,0.5438510231438841
913,Ravenclaw,0.9698383234724435,Slytherin,0.6535231540656629
914,Ravenclaw,0.9746083809618423,Slytherin,0.43849790807014083
915,Hufflepuff,0.8379196286120355,Gryffindor,0.5336249536504543
916,Hufflepuff,0.8756701186743542,Slytherin,0.35067292146326223
917,Ravenclaw,0.953906520114079,Slytherin,0.5332952409069529
918,Gryffindor,0.9618545128230472,Hufflepuff,0.6112661696005354
919,Hufflepuff,0.9243131903872287,Gryffindor,0.4564500384652164
920,Gryffindor,0.98807929995869,Hufflepuff,0.3545307992004065
921,Gryffindor,0.9601078296818047,Hufflepuff,0.371845833316581
922,Slytherin,0.9607431290312718,Gryffindor,0.41962591861614085
923,Ravenclaw,0.9817194172723398,Slytherin,0.468404106367085
924,Hufflepuff,0.9253499345543987,Slytherin,0.30792066311625943
925,Ravenclaw,0.9768151034168648,Slytherin,0.5430090647360458
926,Gryffindor,0.9708658954998324,Ravenclaw,0.32366840354002696
927,Ravenclaw,0.9702244667644333,Slytherin,0.39549311905847495
928,Hufflepuff,0.7976478373863102,Gryffindor,0.5355314190405835
929,Gryffindor,0.9740753757792726,Ravenclaw,0.45745491145969835
930,Slytherin,0.9788962319834512,Hufflepuff,0.39946893628331254
931,Slytherin,0.9583119730817385,Gryffindor,0.7073604662258653
932,Hufflepuff,0.8729328997679945,Ravenclaw,0.6277045322034022
933,Gryffindor,0.9945531553408538,Hufflepuff,0.24759815522692197
934,Ravenclaw,0.9697969738273958,Slytherin,0.5253284355166378
935,Slytherin,0.957318638489021,Ravenclaw,0.5124286061784608
936,Hufflepuff,0.9007361048088731,Slytherin,0.4985277885881983
937,Hufflepuff,0.906262741531771,Gryffindor,0.40485842338264727
938,Ravenclaw,0.9462860188390245,Slytherin,0.3193882434338732
939,Ravenclaw,0.9705915026279004,Slytherin,0.5835011209372756
940,Gryffindor,0.989791679849716,Slytherin,0.5130952508151875
941,Slytherin,0.9589440753317862,Gryffindor,0.4664689535158905
942,Gryffindor,0.9714962212679517,Ravenclaw,0.49025405566453123
943,Ravenclaw,0.9293458592304256,Hufflepuff,0.3649389815480362
944,Hufflepuff,0.7423817355422636,Gryffindor,0.38750368397300944
945,Gryffindor,0.9871220306761949,Hufflepuff,0.3795424537108735
946,Hufflepuff,0.9347185928309663,Slytherin,0.2932865565629431
947,Hufflepuff,0.8629172484181461,Slytherin,0.42121543011249
948,Gryffindor,0.9874718087913054,Hufflepuff,0.2667220000764981
949,Hufflepuff,0.8665193335800236,Slytherin,0.3934024507064309
950,Hufflepuff,0.9033116380494908,Slytherin,0.34417200827544553
951,Gryffindor,0.9902743728718986,Hufflepuff,0.3597670237554802
952,Slytherin,0.9548347482547699,Ravenclaw,0.548733513160083
953,Hufflepuff,0.7603423268029501,Slytherin,0.4976796984464591
954,Hufflepuff,0.8456900363352442,Gryffindor,0.47918943335778674
955,Slytherin,0.936412587544721,Gryffindor,0.4804162980646891
956,Gryffindor,0.9977531004636558,Hufflepuff,0.2796281823569459
957,Hufflepuff,0.907122142478602,Slytherin,0.5072472487821829
958,Hufflepuff,0.7762295507359825,Ravenclaw,0.44763682741923877
959,Hufflepuff,0.8708663256295532,Gryffindor,0.5298573957920819
960,Hufflepuff,0.9477756241567643,Gryffindor,0.30739897149324164
961,Ravenclaw,0.9666266292251563,Slytherin,0.49636686500870053
962,Gryffindor,0.9851645055015943,Hufflepuff,0.44063042242604017
963,Ravenclaw,0.9728116660686544,Slytherin,0.39777938983139954
964,Hufflepuff,0.9199266408280361,Slytherin,0.41279396709185623
965,Hufflepuff,0.9282509755995177,Slytherin,0.34375013639691493
966,Hufflepuff,0.8768693976158136,Slytherin,0.33778815662629214
967,Hufflepuff,0.952063924866259,Slytherin,0.4472889381994148
968,Gryffindor,0.9708701827866685,Ravenclaw,0.3947580022351194
969,Hufflepuff,0.956390210085781,Slytherin,0.40782782870224205
970,Hufflepuff,0.8191934302928001,Slytherin,0.43803427881442425
971,Slytherin,0.9644945557738899,Gryffindor,0.4276425957902932
972,Ravenclaw,0.9608875102988784,Slytherin,0.5171724880438109
973,Ravenclaw,0.9623713690006616,Slytherin,0.48223951614886484
974,Gryffindor,0.9776096026870941,Hufflepuff,0.41795762261842606
975,Gryffindor,0.989688666051626,Hufflepuff,0.3668185002555412
976,Slytherin,0.9498479822757405,Ravenclaw,0.46048082193032913
977,Hufflepuff,0.9508116978066388,Slytherin,0.2883595464736295
978,Gryffindor,0.9906348211577665,Ravenclaw,0.26347036046133304
979,Ravenclaw,0.9721508312864877,Slytherin,0.40235257405257574
980,Ravenclaw,0.9736868507729463,Gryffindor,0.3753704050879974
981,Gryffindor,0.9888589536506079,Ravenclaw,0.31958747992792946
982,Ravenclaw,0.9601821756813183,Hufflepuff,0.2723333949187974
983,Ravenclaw,0.9547730959491016,Hufflepuff,0.3002656456417847
984,Hufflepuff,0.918768579766468,Slytherin,0.2613668194111401
985,Slytherin,0.967496570299129,Gryffindor,0.351449792878718
986,Ravenclaw,0.9501460788438854,Slytherin,0.4426873620907543
987,Gryffindor,0.9120782808969756,Ravenclaw,0.46877116267905566
988,Ravenclaw,0.9846187775376698,Slytherin,0.42803429323318704
989,Ravenclaw,0.9695080316222645,Slytherin,0.6216785088442691
990,Slytherin,0.9263676785809727,Ravenclaw,0.49346079967392253
991,Hufflepuff,0.8839452280725559,Slytherin,0.4013549437301756
992,Ravenclaw,0.9522743851637281,Hufflepuff,0.3300542447771388
993,Hufflepuff,0.8938423761514087,Slytherin,0.38094462966822945
994,Ravenclaw,0.9839028582368081,Slytherin,0.24485104482542558
995,Slytherin,0.9654985896958199,Gryffindor,0.5402787954657348
996,Gryffindor,0.9711468908504628,Slytherin,0.43241708060841344
997,Hufflepuff,0.8562648576805395,Ravenclaw,0.4090729210230725
998,Hufflepuff,0.9374294988982509,Slytherin,0.3498590617995139
999,Hufflepuff,0.9169848202872032,Slytherin,0.38996755646369347
1000,Ravenclaw,0.9584883343398779,Slytherin,0.3600777987247077
1001,Ravenclaw,0.92209752373807,Slytherin,0.46518182032119226
1002,Ravenclaw,0.9768983374533489,Slytherin,0.6124432095827779
1003,Ravenclaw,0.9797022750218946,Slytherin,0.4186591515849039
1004,Slytherin,0.9737019975964079,Hufflepuff,0.4959692830991441
1005,Gryffindor,0.9835127934315945,Slytherin,0.2921426423775902
1006,Hufflepuff,0.8698312285830265,Gryffindor,0.4487361696400393
1007,Ravenclaw,0.9718962803898136,Slytherin,0.2564431630309049
1008,Gryffindor,0.9921811731123349,Hufflepuff,0.3487280990449743
1009,Ravenclaw,0.9662886933250154,Slytherin,0.559048705176622
1010,Hufflepuff,0.8854401267209507,Ravenclaw,0.4384574638917513
1011,Slytherin,0.9260481573282143,Ravenclaw,0.545401878723732
1012,Hufflepuff,0.9303747640030139,Slytherin,0.4034546701393594
1013,Gryffindor,0.9897305967239185,Ravenclaw,0.4289901658482519
1014,Gryffindor,0.9816743688737183,Hufflepuff,0.35931335847898893
1015,Ravenclaw,0.9777305920708986,Slytherin,0.630113792726903
1016,Hufflepuff,0.9188105512507,Gryffindor,0.27034129533714646
1017,Hufflepuff,0.8301036231542044,Ravenclaw,0.3337446966146571
1018,Ravenclaw,0.974317253346767,Slytherin,0.6020195385612308
1019,Gryffindor,0.9752065118803841,Hufflepuff,0.424348702628685
1020,Ravenclaw,0.9535377733944183,Hufflepuff,0.3247166696694801
1021,Slytherin,0.9407175153821891,Ravenclaw,0.4167671575187211
1022,Ravenclaw,0.9736939629852068,Slytherin,0.4035954573086967
1023,Gryffindor,0.989052136927509,Hufflepuff,0.5243385059084619
1024,Ravenclaw,0.9411689814705617,Gryffindor,0.4232786410696172
1025,Hufflepuff,0.8361418379654902,Slytherin,0.42071460415782996
1026,Ravenclaw,0.9739758247310807,Slytherin,0.35841462258326784
1027,Hufflepuff,0.8030973830865575,Slytherin,0.5162201608111872
1028,Ravenclaw,0.9703232476206454,Slytherin,0.5483645771129972
1029,Hufflepuff,0.895034470120593,Slytherin,0.40482587959469074
1030,Slytherin,0.9266652238764761,Gryffindor,0.3754829928270769
1031,Hufflepuff,0.9327503876207781,Slytherin,0.37229600615951836
1032,Ravenclaw,0.9708110494332366,Slytherin,0.42081608493959205
1033,Ravenclaw,0.9788270340453922,Slytherin,0.5696311114140348
1034,Slytherin,0.9397239900997871,Ravenclaw,0.397030357683164
1035,Gryffindor,0.9925222181692631,Ravenclaw,0.25646184204774725
1036,Ravenclaw,0.9526156287932703,Slytherin,0.41910333945933087
1037,Slytherin,0.9332683548788097,Ravenclaw,0.4608265577526435
1038,Hufflepuff,0.9034083553420353,Gryffindor,0.43648918130420133
1039,Gryffindor,0.9938565318359571,Hufflepuff,0.33250255264797857
1040,Ravenclaw,0.9698787908184491,Slytherin,0.34208840574157134
1041,Slytherin,0.9513239176728482,Ravenclaw,0.37073958162195353
1042,Gryffindor,0.9835620734474647,Hufflepuff,0.3207804231226943
1043,Ravenclaw,0.9738050636848422,Slytherin,0.4801701394494891
1044,Ravenclaw,0.9721218808049706,Hufflepuff,0.31017953448478786
1045,Gryffindor,0.9931908553513946,Hufflepuff,0.4142620880651079
1046,Hufflepuff,0.8191099949439705,Slytherin,0.31841405564808556
1047,Ravenclaw,0.969918576333366,Slytherin,0.37728932440348895
1048,Ravenclaw,0.978011195227273,Slytherin,0.31590208702022193
1049,Ravenclaw,0.9823492255006981,Slytherin,0.46159100137894243
1050,Slytherin,0.9575811938169397,Hufflepuff,0.38403292908856784
1051,Gryffindor,0.9935411659358938,Slytherin,0.26715167749170715
1052,Hufflepuff,0.871038312950992,Slytherin,0.39726759301901077
1053,Slytherin,0.9734989726593932,Hufflepuff,0.44501491542811994
1054,Ravenclaw,0.950645783096757,Slytherin,0.493268462019179
1055,Gryffindor,0.9617600820615083,Slytherin,0.3939609931065149
1056,Ravenclaw,0.971539282528982,Slytherin,0.34839044358207766
1057,Ravenclaw,0.9575625981601465,Slytherin,0.3989829146149344
1058,Gryffindor,0.987719638660392,Hufflepuff,0.25777254429434554
1059,Ravenclaw,0.9880013271373856,Slytherin,0.4453966999101707
1060,Ravenclaw,0.9746408178832046,Slytherin,0.4592564683066471
1061,Gryffindor,0.9795994363093004,Hufflepuff,0.3198696871649679
1062,Gryffindor,0.9539098341533555,Hufflepuff,0.6023997911040387
1063,Slytherin,0.9775222712207645,Gryffindor,0.3824491506755469
1064,Ravenclaw,0.9546910617457142,Hufflepuff,0.3496376248477503
1065,Hufflepuff,0.838398726513819,Slytherin,0.5388286759535096
1066,Hufflepuff,0.9001518147172305,Slytherin,0.49397043335582896
1067,Gryffindor,0.9946479625286209,Hufflepuff,0.3583247473422657
1068,Hufflepuff,0.9413650674863382,Gryffindor,0.2906952127098506
1069,Ravenclaw,0.959998853638901,Slytherin,0.3594773515808009
1070,Hufflepuff,0.9582338237193329,Slytherin,0.4640961793789326
1071,Slytherin,0.9709987887530556,Hufflepuff,0.35818076192356973
1072,Hufflepuff,0.9302223777071997,Slytherin,0.3908967667442189
1073,Hufflepuff,0.9280224074103548,Slytherin,0.31628480930620995
1074,Slytherin,0.978116676724628,Hufflepuff,0.4523248905774267
1075,Slytherin,0.9467100589737417,Ravenclaw,0.5019562605379984
1076,Ravenclaw,0.9905974455520051,Slytherin,0.4291194950857391
1077,Hufflepuff,0.8797684559217714,Slytherin,0.29155358773686063
1078,Hufflepuff,0.8613619977654888,Slytherin,0.3708014376328914
1079,Slytherin,0.9706264571735688,Gryffindor,0.4854946375564151
1080,Ravenclaw,0.9641758040896157,Hufflepuff,0.3716665542816659
1081,Slytherin,0.9742771511353108,Hufflepuff,0.41954762457858724
1082,Slytherin,0.9311895622941216,Ravenclaw,0.43686981887644794
1083,Hufflepuff,0.8656661199323665,Slytherin,0.3768670994022961
1084,Gryffindor,0.9728255070259882,Hufflepuff,0.4385248207238602
1085,Gryffindor,0.989795830274774,Hufflepuff,0.3813568699091577
1086,Hufflepuff,0.8070692399685779,Ravenclaw,0.4802267570356936
1087,Gryffindor,0.9674248492001175,Hufflepuff,0.4394264912067721
1088,Gryffindor,0.9955636435272885,Slytherin,0.29979351253004943
1089,Hufflepuff,0.7078121990930137,Ravenclaw,0.49199565906358655
1090,Ravenclaw,0.9708629225125397,Slytherin,0.460170578445362
1091,Hufflepuff,0.8282568709407585,Slytherin,0.4246221821479228
1092,Hufflepuff,0.7723069995948769,Gryffindor,0.4708277691395559
1093,Hufflepuff,0.8191076408543718,Ravenclaw,0.5007369755322391
1094,Hufflepuff,0.8080248434503985,Slytherin,0.4975108589281612
1095,Hufflepuff,0.8986698652560013,Slytherin,0.36995683172447785
1096,Ravenclaw,0.9782226681376899,Slytherin,0.3295722596835062
1097,Slytherin,0.9008231288021048,Gryffindor,0.5474041422479569
1098,Gryffindor,0.994119832689635,Slytherin,0.22747098904874782
1099,Hufflepuff,0.8734594929563545,Slytherin,0.3375448157810976
1100,Slytherin,0.9729686163641426,Gryffindor,0.44234910572642383
1101,Gryffindor,0.973969249041971,Hufflepuff,0.3086179288345986
1102,Ravenclaw,0.9518341090297042,Slytherin,0.4248858766849599
1103,Ravenclaw,0.9698557914823891,Slytherin,0.4545648181099751
1104,Ravenclaw,0.9621294075679404,Slytherin,0.4661014469634931
1105,Hufflepuff,0.9063731901704424,Slytherin,0.3052207906544426
1106,Hufflepuff,0.9206647319216419,Slytherin,0.6026204619026535
1107,Hufflepuff,0.8987191974443358,Gryffindor,0.4672021479074311
1108,Ravenclaw,0.9794253949532258,Hufflepuff,0.28137286286625734
1109,Hufflepuff,0.8814142442758724,Gryffindor,0.4579921450712784
1110,Hufflepuff,0.9639141841749209,Slytherin,0.38517991861397877
1111,Slytherin,0.9762745322960916,Hufflepuff,0.5735841901556671
1112,Hufflepuff,0.8733625302002098,Gryffindor,0.38723404476312745
1113,Gryffindor,0.9950766318503778,Hufflepuff,0.36886328651905115
1114,Hufflepuff,0.9674550016727281,Slytherin,0.2822041874748312
1115,Hufflepuff,0.8231154289300507,Ravenclaw,0.391801726825127
1116,Hufflepuff,0.8834618268190292,Ravenclaw,0.3168450391214001
1117,Hufflepuff,0.8853829202095751,Gryffindor,0.4302284751014227
1118,Slytherin,0.9611991495006109,Hufflepuff,0.3908810749097311
1119,Ravenclaw,0.9394473117027672,Slytherin,0.4157879546122579
1120,Gryffindor,0.9879287887243859,Slytherin,0.30476631156852074
1121,Ravenclaw,0.9832209923321212,Slytherin,0.3360763328103417
1122,Slytherin,0.8654078469374499,Hufflepuff,0.5775221128409463
1123,Slytherin,0.9777020894208566,Hufflepuff,0.44027074866153576
1124,Gryffindor,0.9887765721748554,Hufflepuff,0.40994299665562434
1125,Gryffindor,0.9952455898988811,Hufflepuff,0.22832279679484213
1126,Slytherin,0.9733196221008441,Hufflepuff,0.326011148768196
1127,Gryffindor,0.9896165337303211,Hufflepuff,0.3317618928795306
1128,Slytherin,0.9546987716771016,Gryffindor,0.47088875537717123
1129,Hufflepuff,0.8894416240798404,Slytherin,0.3939617618344776
1130,Slytherin,0.9647633118217953,Gryffindor,0.49272189360171276
1131,Hufflepuff,0.8552546416680618,Gryffindor,0.5835992439858942
1132,Hufflepuff,0.950630461887905,Ravenclaw,0.24753563415730087
1133,Slytherin,0.9554809592798456,Hufflepuff,0.49652711913505043
1134,Gryffindor,0.9817762068558358,Hufflepuff,0.369364499020656
1135,Gryffindor,0.9729152779167205,Ravenclaw,0.43879294355989606
1136,Ravenclaw,0.9649481531403391,Slytherin,0.4106014659478222
1137,Ravenclaw,0.973024019004413,Slytherin,0.44864118745640325
1138,Ravenclaw,0.9827369179895202,Hufflepuff,0.246696671466411
1139,Slytherin,0.9554199326397843,Hufflepuff,0.4216891183834177
1140,Hufflepuff,0.8969785614909379,Gryffindor,0.3509571121918743
1141,Gryffindor,0.9860208842310852,Hufflepuff,0.31357516836715454
1142,Slytherin,0.9767623946774976,Hufflepuff,0.5499496751461478
1143,Hufflepuff,0.7764634125103964,Gryffindor,0.4592735937735738
1144,Ravenclaw,0.9614285009515101,Gryffindor,0.2898426490945487
1145,Slytherin,0.9687033291123652,Gryffindor,0.41009874074609054
1146,Gryffindor,0.9926018245453967,Ravenclaw,0.2910006679575169
1147,Gryffindor,0.9809164311029548,Hufflepuff,0.3656796121967758
1148,Hufflepuff,0.9643195997670163,Slytherin,0.2996801137524533
1149,Slytherin,0.9279040021805425,Gryffindor,0.5600134789288074
1150,Slytherin,0.9724300395283016,Hufflepuff,0.4015522571962599
1151,Slytherin,0.9123227313021867,Gryffindor,0.5228765590049173
1152,Ravenclaw,0.9769022391464333,Slytherin,0.3205323542088472
1153,Gryffindor,0.9963936846157095,Hufflepuff,0.2713027818568646
1154,Gryffindor,0.986666938815766,Hufflepuff,0.324853199339492
1155,Gryffindor,0.9594556388265497,Ravenclaw,0.4249462621723078
1156,Ravenclaw,0.9831436315504236,Slytherin,0.5641530902272007
1157,Hufflepuff,0.9084091042558762,Gryffindor,0.38899142775648515
1158,Slytherin,0.9704181116137844,Hufflepuff,0.40315546071606756
1159,Gryffindor,0.9938779280213987,Hufflepuff,0.41061782804164154
1160,Hufflepuff,0.9151673858105805,Slytherin,0.3839744084896799
1161,Slytherin,0.966800716515503,Hufflepuff,0.3784801957012426
1162,Gryffindor,0.981091947319345,Hufflepuff,0.4262948616706522
1163,Hufflepuff,0.8885144410318842,Slytherin,0.41712734676597024
1164,Ravenclaw,0.9696633894328615,Slytherin,0.44407714577723956
1165,Hufflepuff,0.9323676418056951,Slytherin,0.40225720780282925
1166,Ravenclaw,0.9839104150625675,Gryffindor,0.31377061780751037
1167,Ravenclaw,0.9510068824925306,Slytherin,0.559402833035056
1168,Gryffindor,0.9785446787294629,Hufflepuff,0.3715723202812972
1169,Hufflepuff,0.7564145690942443,Gryffindor,0.5719961853480032
1170,Ravenclaw,0.9454506256560352,Gryffindor,0.39588879833684437
1171,Hufflepuff,0.867414146660511,Slytherin,0.46429919225240285
1172,Hufflepuff,0.9260966559667626,Gryffindor,0.2417595858914181
1173,Hufflepuff,0.9561817947313059,Slytherin,0.3965593487701919
1174,Ravenclaw,0.9587476167449351,Slytherin,0.4198113521571304
1175,Ravenclaw,0.9542376269504825,Slytherin,0.37398937434358387
1176,Hufflepuff,0.8956664094179929,Slytherin,0.32867675124325774
1177,Gryffindor,0.9944122384954559,Hufflepuff,0.5000841489100474
1178,Hufflepuff,0.9177298887006061,Slytherin,0.25410287747883603
1179,Slytherin,0.931830354987664,Ravenclaw,0.4981615436802094
1180,Slytherin,0.9618612362616255,Gryffindor,0.5655781645933599
1181,Ravenclaw,0.9437251047708095,Slytherin,0.4815064332293551
1182,Hufflepuff,0.8022567537823194,Slytherin,0.5868724476229872
1183,Slytherin,0.9847368236468242,Hufflepuff,0.46128022064024893
1184,Hufflepuff,0.9182683797589349,Gryffindor,0.36919596221946577
1185,Ravenclaw,0.9632702281092941,Slytherin,0.525324368091823
1186,Gryffindor,0.9851318480315215,Slytherin,0.3695313931676782
1187,Gryffindor,0.9932832801623339,Hufflepuff,0.3823540204047048
1188,Hufflepuff,0.9063837617328957,Gryffindor,0.41799838077943546
1189,Ravenclaw,0.9642534134852102,Slytherin,0.49556359068285505
1190,Slytherin,0.9448946017729428,Ravenclaw,0.34984702403604084
1191,Gryffindor,0.9840905526524918,Hufflepuff,0.2895719172830565
1192,Ravenclaw,0.9745219077055488,Slytherin,0.2812818645556923
1193,Gryffindor,0.9849083646311678,Slytherin,0.314162183018497
1194,Ravenclaw,0.9610362169940887,Slytherin,0.4529064400638397
1195,Gryffindor,0.9733798165809946,Hufflepuff,0.46862467223570686
1196,Ravenclaw,0.9390673556365003,Slytherin,0.49221955382884913
1197,Ravenclaw,0.9732426511905006,Slytherin,0.32638143414503745
1198,Hufflepuff,0.8918723087151585,Ravenclaw,0.38465063455668164
1199,Ravenclaw,0.9513767405911098,Gryffindor,0.31140186142009507
1200,Slytherin,0.9658718508153356,Gryffindor,0.5488747844674773
1201,Hufflepuff,0.8442310791069194,Ravenclaw,0.41592151243292785
1202,Hufflepuff,0.8579340373807938,Gryffindor,0.37298074043332874
1203,Ravenclaw,0.9824026389232601,Gryffindor,0.334002288727425
1204,Ravenclaw,0.9682846408196444,Slytherin,0.5003673928952316
1205,Hufflepuff,0.7978376824042548,Slytherin,0.5371380816389478
1206,Ravenclaw,0.9699610482843419,Slytherin,0.4016249448210528
1207,Slytherin,0.9761100440340664,Gryffindor,0.43880988167243046
1208,Slytherin,0.9748129191459436,Hufflepuff,0.3815332863304722
1209,Gryffindor,0.9895584545644621,Hufflepuff,0.43384463301740983
1210,Hufflepuff,0.8501361239323753,Slytherin,0.3655590331330358
1211,Hufflepuff,0.8085481514676119,Gryffindor,0.5715198474678894
1212,Slytherin,0.9627178396707315,Hufflepuff,0.45106947686334864
1213,Hufflepuff,0.8021967040148156,Gryffindor,0.5797590993876715
1214,Hufflepuff,0.8352529780649386,Gryffindor,0.5648644858812284
1215,Gryffindor,0.9886916311278618,Slytherin,0.29595234075246724
1216,Slytherin,0.9555285950095603,Ravenclaw,0.38496690523765625
1217,Ravenclaw,0.980758086966282,Slytherin,0.3645263616310575
